"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18381","Duplicate Account Number is not allowed","Regression_Suite","Wed Oct 22 12:54:16 UTC 2025","broken","Wed Oct 22 12:54:35 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","duplicateAccountNotAllowed"
"","14090","Add a new bank via modal and verify it appears in the list","Regression_Suite","Wed Oct 22 12:52:44 UTC 2025","passed","Wed Oct 22 12:52:58 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","addBankAndVerifyInList"
"","17513","Delete a newly added Bank via modal and verify it does not appears in the list","Regression_Suite","Wed Oct 22 12:53:01 UTC 2025","passed","Wed Oct 22 12:53:19 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","deleteBankAndVerify"
"","21185","Add bank, filter by account number, inline update Restricted/Facility/Status and verify editor closes","Regression_Suite","Wed Oct 22 12:53:22 UTC 2025","passed","Wed Oct 22 12:53:43 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","addBank_InlineEditAndVerifyClosed"
"","25191","Invalid Account Number format should block creation","Regression_Suite","Wed Oct 22 12:53:48 UTC 2025","passed","Wed Oct 22 12:54:14 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","invalidAccountNumber"
"","17151","Rollback to old value on inline update failure (Cancel)","Regression_Suite","Wed Oct 22 12:54:37 UTC 2025","passed","Wed Oct 22 12:54:54 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","inlineRollbackOnCancel"
"","13652","Missing Currency/Rate should block update","Regression_Suite","Wed Oct 22 12:54:57 UTC 2025","passed","Wed Oct 22 12:55:11 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","hedgeRequiredFields"
