"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18921","Add bank, filter by account number, inline update Restricted/Facility/Status and verify editor closes","Regression_Suite","Thu Oct 23 07:22:21 UTC 2025","passed","Thu Oct 23 07:22:39 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","addBank_InlineEditAndVerifyClosed"
"","17111","Rollback to old value on inline update failure (Cancel)","Regression_Suite","Thu Oct 23 07:23:50 UTC 2025","passed","Thu Oct 23 07:24:07 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","inlineRollbackOnCancel"
"","38040","Duplicate Account Number is not allowed","Regression_Suite","Thu Oct 23 07:23:09 UTC 2025","passed","Thu Oct 23 07:23:47 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","duplicateAccountNotAllowed"
"","17986","Delete a newly added Bank via modal and verify it does not appears in the list","Regression_Suite","Thu Oct 23 07:22:00 UTC 2025","passed","Thu Oct 23 07:22:18 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","deleteBankAndVerify"
"","14171","Missing Currency/Rate should block update","Regression_Suite","Thu Oct 23 07:24:11 UTC 2025","passed","Thu Oct 23 07:24:25 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","hedgeRequiredFields"
"","12217","Add a new bank via modal and verify it appears in the list","Regression_Suite","Thu Oct 23 07:21:44 UTC 2025","passed","Thu Oct 23 07:21:56 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","addBankAndVerifyInList"
"","23539","Invalid Account Number format should block creation","Regression_Suite","Thu Oct 23 07:22:43 UTC 2025","passed","Thu Oct 23 07:23:06 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","invalidAccountNumber"
