"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28362","Add bank, filter by account number, inline update Restricted/Facility/Status and verify editor closes","Regression_Suite","Wed Oct 22 10:51:16 UTC 2025","broken","Wed Oct 22 10:51:45 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","addBank_InlineEditAndVerifyClosed"
"","13992","Missing Currency/Rate should block update","Regression_Suite","Wed Oct 22 10:52:53 UTC 2025","passed","Wed Oct 22 10:53:07 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","hedgeRequiredFields"
"","12505","Add a new bank via modal and verify it appears in the list","Regression_Suite","Wed Oct 22 10:50:39 UTC 2025","passed","Wed Oct 22 10:50:51 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","addBankAndVerifyInList"
"","38312","Duplicate Account Number is not allowed","Regression_Suite","Wed Oct 22 10:51:52 UTC 2025","passed","Wed Oct 22 10:52:31 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","duplicateAccountNotAllowed"
"","16595","Rollback to old value on inline update failure (Cancel)","Regression_Suite","Wed Oct 22 10:52:34 UTC 2025","passed","Wed Oct 22 10:52:50 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","inlineRollbackOnCancel"
"","19278","Delete a newly added Bank via modal and verify it does not appears in the list","Regression_Suite","Wed Oct 22 10:50:54 UTC 2025","passed","Wed Oct 22 10:51:13 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","deleteBankAndVerify"
"","1342","Invalid Account Number format should block creation","Regression_Suite","Wed Oct 22 10:51:48 UTC 2025","broken","Wed Oct 22 10:51:49 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","invalidAccountNumber"
