"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24702","Invalid Account Number format should block creation","Regression_Suite","Wed Oct 22 11:04:17 UTC 2025","passed","Wed Oct 22 11:04:42 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","invalidAccountNumber"
"","29578","Add bank, filter by account number, inline update Restricted/Facility/Status and verify editor closes","Regression_Suite","Wed Oct 22 11:03:44 UTC 2025","broken","Wed Oct 22 11:04:14 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","addBank_InlineEditAndVerifyClosed"
"","40729","Duplicate Account Number is not allowed","Regression_Suite","Wed Oct 22 11:04:45 UTC 2025","passed","Wed Oct 22 11:05:25 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","duplicateAccountNotAllowed"
"","17276","Rollback to old value on inline update failure (Cancel)","Regression_Suite","Wed Oct 22 11:05:28 UTC 2025","passed","Wed Oct 22 11:05:45 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","inlineRollbackOnCancel"
"","13580","Missing Currency/Rate should block update","Regression_Suite","Wed Oct 22 11:05:49 UTC 2025","passed","Wed Oct 22 11:06:03 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","hedgeRequiredFields"
"","13435","Add a new bank via modal and verify it appears in the list","Regression_Suite","Wed Oct 22 11:03:24 UTC 2025","passed","Wed Oct 22 11:03:37 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","addBankAndVerifyInList"
"","1708","Delete a newly added Bank via modal and verify it does not appears in the list","Regression_Suite","Wed Oct 22 11:03:40 UTC 2025","broken","Wed Oct 22 11:03:42 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","deleteBankAndVerify"
