"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17962","Delete a newly added Bank via modal and verify it does not appears in the list","Regression_Suite","Wed Oct 22 10:35:32 UTC 2025","passed","Wed Oct 22 10:35:50 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","deleteBankAndVerify"
"","38390","Duplicate Account Number is not allowed","Regression_Suite","Wed Oct 22 10:36:51 UTC 2025","passed","Wed Oct 22 10:37:29 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","duplicateAccountNotAllowed"
"","13439","Missing Currency/Rate should block update","Regression_Suite","Wed Oct 22 10:37:53 UTC 2025","passed","Wed Oct 22 10:38:07 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","hedgeRequiredFields"
"","28310","Add bank, filter by account number, inline update Restricted/Facility/Status and verify editor closes","Regression_Suite","Wed Oct 22 10:35:52 UTC 2025","broken","Wed Oct 22 10:36:20 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","addBank_InlineEditAndVerifyClosed"
"","12359","Add a new bank via modal and verify it appears in the list","Regression_Suite","Wed Oct 22 10:35:16 UTC 2025","passed","Wed Oct 22 10:35:28 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","addBankAndVerifyInList"
"","23830","Invalid Account Number format should block creation","Regression_Suite","Wed Oct 22 10:36:24 UTC 2025","passed","Wed Oct 22 10:36:47 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","invalidAccountNumber"
"","17072","Rollback to old value on inline update failure (Cancel)","Regression_Suite","Wed Oct 22 10:37:33 UTC 2025","passed","Wed Oct 22 10:37:50 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","inlineRollbackOnCancel"
