"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24737","Invalid Account Number format should block creation","Regression_Suite","Thu Oct 23 06:57:34 UTC 2025","passed","Thu Oct 23 06:57:59 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","invalidAccountNumber"
"","12687","Add a new bank via modal and verify it appears in the list","Regression_Suite","Thu Oct 23 06:56:33 UTC 2025","passed","Thu Oct 23 06:56:46 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","addBankAndVerifyInList"
"","18297","Delete a newly added Bank via modal and verify it does not appears in the list","Regression_Suite","Thu Oct 23 06:56:49 UTC 2025","passed","Thu Oct 23 06:57:07 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","deleteBankAndVerify"
"","13728","Missing Currency/Rate should block update","Regression_Suite","Thu Oct 23 06:59:05 UTC 2025","passed","Thu Oct 23 06:59:19 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","hedgeRequiredFields"
"","18108","Add bank, filter by account number, inline update Restricted/Facility/Status and verify editor closes","Regression_Suite","Thu Oct 23 06:57:10 UTC 2025","passed","Thu Oct 23 06:57:28 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","addBank_InlineEditAndVerifyClosed"
"","17641","Rollback to old value on inline update failure (Cancel)","Regression_Suite","Thu Oct 23 06:58:45 UTC 2025","passed","Thu Oct 23 06:59:02 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","inlineRollbackOnCancel"
"","37966","Duplicate Account Number is not allowed","Regression_Suite","Thu Oct 23 06:58:04 UTC 2025","passed","Thu Oct 23 06:58:42 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","duplicateAccountNotAllowed"
