"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17467","Delete a newly added Bank via modal and verify it does not appears in the list","Regression_Suite","Wed Oct 22 10:30:11 UTC 2025","passed","Wed Oct 22 10:30:28 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","deleteBankAndVerify"
"","29557","Add bank, filter by account number, inline update Restricted/Facility/Status and verify editor closes","Regression_Suite","Wed Oct 22 10:30:31 UTC 2025","broken","Wed Oct 22 10:31:01 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","addBank_InlineEditAndVerifyClosed"
"","13454","Missing Currency/Rate should block update","Regression_Suite","Wed Oct 22 10:32:32 UTC 2025","passed","Wed Oct 22 10:32:45 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","hedgeRequiredFields"
"","23714","Invalid Account Number format should block creation","Regression_Suite","Wed Oct 22 10:31:04 UTC 2025","passed","Wed Oct 22 10:31:28 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","invalidAccountNumber"
"","38095","Duplicate Account Number is not allowed","Regression_Suite","Wed Oct 22 10:31:30 UTC 2025","passed","Wed Oct 22 10:32:09 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","duplicateAccountNotAllowed"
"","13089","Add a new bank via modal and verify it appears in the list","Regression_Suite","Wed Oct 22 10:29:54 UTC 2025","passed","Wed Oct 22 10:30:08 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","addBankAndVerifyInList"
"","17121","Rollback to old value on inline update failure (Cancel)","Regression_Suite","Wed Oct 22 10:32:11 UTC 2025","passed","Wed Oct 22 10:32:29 UTC 2025","Tests.BankApp.BankAppListRefresh","Autochek_WebApp_Automation - MT940 USer","Tests.BankApp.BankAppListRefresh","inlineRollbackOnCancel"
